Date,Package,Title,pkg,cum_pkgs
2018-01-25,ETLUtils,"Utility Functions to Execute Standard Extract/Transform/Load
Operations (using Package 'ff') on Large Data",1,6203
2018-01-25,gradDescent,Gradient Descent for Regression Tasks,1,6204
2018-01-25,heims,"Decode and Validate HEIMS Data from Department of Education,
Australia",1,6205
2018-01-25,iotools,I/O Tools for Streaming,1,6206
2018-01-25,lazyWeave,LaTeX Wrappers for R Users,1,6207
2018-01-25,multiselect,"Selecting Combinations of Predictors by Leveraging Multiple AUCs
for an Ordered Multilevel Outcome",1,6208
2018-01-26,aidar,Tools for Reading AIDA Files,1,6209
2018-01-26,bcrypt,'Blowfish' Password Hashing Algorithm,1,6210
2018-01-26,hypergea,Hypergeometric Tests,1,6211
2018-01-26,ic.infer,Inequality Constrained Inference in Linear Normal Situations,1,6212
2018-01-26,kokudosuuchi,R Interface to 'Kokudo Suuchi' API,1,6213
2018-01-26,LSD,Lots of Superior Depictions,1,6214
2018-01-26,matchingR,Matching Algorithms in R and C++,1,6215
2018-01-26,mogavs,"Multiobjective Genetic Algorithm for Variable Selection in
Regression",1,6216
2018-01-26,prrd,Parallel Runs of Reverse Depends,1,6217
2018-01-26,R2DT,Translation of Base R-Like Functions for 'data.table' Objects,1,6218
2018-01-26,waterfalls,Create Waterfall Charts using 'ggplot2' Simply,1,6219
2018-01-27,bigtcr,"Nonparametric Analysis of Bivariate Gap Time with Competing
Risks",1,6220
2018-01-28,clustRcompaR,"Easy Interface for Clustering a Set of Documents and Exploring
Group- Based Patterns",1,6221
2018-01-28,glmpath,"L1 Regularization Path for Generalized Linear Models and Cox
Proportional Hazards Model",1,6222
2018-01-28,rrBLUP,Ridge Regression and Other Kernels for Genomic Selection,1,6223
2018-01-28,stepPlr,"L2 Penalized Logistic Regression with Stepwise Variable
Selection",1,6224
2018-01-28,stm,Estimation of the Structural Topic Model,1,6225
2018-01-28,zeallot,"Multiple, Unpacking, and Destructuring Assignment",1,6226
2018-01-29,atsd,Support Querying Axibase Time-Series Database,1,6227
2018-01-29,bmotif,Counting Motifs in Bipartite Networks,1,6228
2018-01-29,cometExactTest,"Exact Test from the Combinations of Mutually Exclusive
Alterations (CoMEt) Algorithm",1,6229
2018-01-29,dalmatian,Automating the Fitting of Double Linear Mixed Models in 'JAGS',1,6230
2018-01-29,NIRStat,"Novel Statistical Methods for Studying Near-Infrared
Spectroscopy (NIRS) Time Series Data",1,6231
2018-01-29,subselect,Selecting Variable Subsets,1,6232
2018-01-29,timetools,"Seasonal/Sequential (Instants/Durations, Even or not) Time
Series",1,6233
2018-01-29,waver,Calculate Fetch and Wave Energy,1,6234
2018-01-30,asciiruler,Render an ASCII Ruler,1,6235
2018-01-30,gnorm,Generalized Normal/Exponential Power Distribution,1,6236
2018-01-30,KRIG,Spatial Statistic with Kriging,1,6237
2018-01-30,mr.raps,"Two Sample Mendelian Randomization using Robust Adjusted Profile
Score",1,6238
2018-01-30,profmem,Simple Memory Profiling for R,1,6239
2018-01-30,RBMRB,BMRB Data Access and Visualization,1,6240
2018-01-30,relatable,"Functions for Mapping Key-Value Pairs, Many-to-Many,
One-to-Many, and Many-to-One Relations",1,6241
2018-01-30,robustBLME,Robust Bayesian Linear Mixed-Effects Models using ABC,1,6242
2018-01-30,rpivotTable,"Build Powerful Pivot Tables and Dynamically Slice & Dice your
Data",1,6243
2018-01-30,rtfbs,Transcription Factor Binding Site Identification Tool,1,6244
2018-01-30,scdensity,Shape-Constrained Kernel Density Estimation,1,6245
2018-01-30,String2AdjMatrix,Creates an Adjacency Matrix from a List of Strings,1,6246
2018-01-31,denoiSeq,Differential Expression Analysis Using a Bottom-Up Model,1,6247
2018-01-31,Massign,Simple Matrix Construction,1,6248
2018-01-31,mvnfast,Fast Multivariate Normal and Student's t Methods,1,6249
2018-01-31,OOR,Optimistic Optimization in R,1,6250
2018-01-31,RCrypto,'Httr' Implementation of the 'Coinmarketcap' API,1,6251
2018-01-31,RTriangle,Triangle - A 2D Quality Mesh Generator and Delaunay Triangulator,1,6252
2018-01-31,SiMRiv,"Simulating Multistate Movements in River/Heterogeneous
Landscapes",1,6253
2018-02-01,ald,The Asymmetric Laplace Distribution,1,6254
2018-02-01,BsMD,Bayes Screening and Model Discrimination,1,6255
2018-02-01,cifti,"Toolbox for Connectivity Informatics Technology Initiative
('CIFTI') Files",1,6256
2018-02-01,d3heatmap,Interactive Heat Maps Using 'htmlwidgets' and 'D3.js',1,6257
2018-02-01,gifti,Reads in 'Neuroimaging' 'GIFTI' Files with Geometry Information,1,6258
2018-02-01,lqr,Robust Linear Quantile Regression,1,6259
2018-02-01,modmarg,Calculating Marginal Effects and Levels with Errors,1,6260
2018-02-01,opticut,"Likelihood Based Optimal Partitioning and Indicator Species
Analysis",1,6261
2018-02-01,topmodel,Implementation of the Hydrological Model TOPMODEL in R,1,6262
2018-02-01,viridisLite,Default Color Maps from 'matplotlib' (Lite Version),1,6263
2018-02-02,adegenet,Exploratory Analysis of Genetic and Genomic Data,1,6264
2018-02-02,BNN,"Bayesian Neural Network for High-Dimensional Nonlinear Variable
Selection",1,6265
2018-02-02,ICSOutlier,Outlier Detection Using Invariant Coordinate Selection,1,6266
2018-02-02,miic,"Learning Causal or Non-Causal Graphical Models Using Information
Theory",1,6267
2018-02-02,pinnacle.API,A Wrapper for the Pinnacle API,1,6268
2018-02-02,pipeGS,Permutation p-Value Estimation for Gene Set Tests,1,6269
2018-02-02,pmclust,"Parallel Model-Based Clustering using
Expectation-Gathering-Maximization Algorithm for Finite Mixture
Gaussian Model",1,6270
2018-02-02,wrswoR,Weighted Random Sampling without Replacement,1,6271
2018-02-02,Zseq,Integer Sequence Generator,1,6272
2018-02-03,fuzzyforest,Fuzzy Forests,1,6273
2018-02-03,pcev,Principal Component of Explained Variance,1,6274
2018-02-04,aVirtualTwins,Adaptation of Virtual Twins Method from Jared Foster,1,6275
2018-02-04,eda4treeR,Experimental Design and Analysis for Tree Improvement,1,6276
2018-02-04,gk,g-and-k and g-and-h Distribution Functions,1,6277
2018-02-04,rmdshower,'R' 'Markdown' Format for 'shower' Presentations,1,6278
2018-02-05,ggbuildr,Save Incremental Builds of Plots,1,6279
2018-02-05,lmodel2,Model II Regression,1,6280
2018-02-05,MBC,Multivariate Bias Correction of Climate Model Outputs,1,6281
2018-02-05,population,Models for Simulating Populations,1,6282
2018-02-05,quantoptr,Algorithms for Quantile- And Mean-Optimal Treatment Regimes,1,6283
2018-02-05,RaPKod,Random Projection Kernel Outlier Detector,1,6284
2018-02-05,survivalsvm,Survival Support Vector Analysis,1,6285
2018-02-06,DACF,Data Analysis with Ceiling and/or Floor Data,1,6286
2018-02-06,detectRUNS,"Detect Runs of Homozygosity and Runs of Heterozygosity in
Diploid Genomes",1,6287
2018-02-06,DWDLargeR,"Fast Algorithms for Large Scale Generalized Distance Weighted
Discrimination",1,6288
2018-02-06,ecespa,Functions for Spatial Point Pattern Analysis,1,6289
2018-02-06,googlePrintr,Connect to 'Google Cloud Print' API,1,6290
2018-02-06,lira,LInear Regression in Astronomy,1,6291
2018-02-06,valection,Sampler for Verification Studies,1,6292
2018-02-07,coefplot,Plots Coefficients from Fitted Models,1,6293
2018-02-07,glarma,Generalized Linear Autoregressive Moving Average Models,1,6294
2018-02-07,glmtlp,Truncated Lasso Regularized Generalized Linear Models,1,6295
2018-02-07,jmotif,"Time Series Analysis Toolkit Based on Symbolic Aggregate
Dicretization, i.e. SAX",1,6296
2018-02-07,LowRankQP,Low Rank Quadratic Programming,1,6297
2018-02-07,powerMediation,Power/Sample Size Calculation for Mediation Analysis,1,6298
2018-02-07,powerSurvEpi,"Power and Sample Size Calculation for Survival Analysis of
Epidemiological Studies",1,6299
2018-02-07,rosqp,Quadratic Programming Solver using the 'OSQP' Library,1,6300
2018-02-07,shape,"Functions for Plotting Graphical Shapes, Colors",1,6301
2018-02-07,valuer,Pricing of Variable Annuities,1,6302
2018-02-07,WindCurves,Tool to Fit Wind Turbine Power Curves,1,6303
2018-02-08,adepro,"A 'shiny' Application for the (Audio-)Visualization of Adverse
Event Profiles",1,6304
2018-02-08,BIGDAWG,Case-Control Analysis of Multi-Allelic Loci,1,6305
2018-02-08,fdadensity,"Functional Data Analysis for Density Functions by Transformation
to a Hilbert Space",1,6306
2018-02-08,geozoning,Zoning Methods for Spatial Data,1,6307
2018-02-08,micromap,Linked Micromap Plots,1,6308
2018-02-08,mvoutlier,Multivariate Outlier Detection Based on Robust Methods,1,6309
2018-02-08,oc,Optimal Classification Roll Call Analysis Software,1,6310
2018-02-08,qcQpcr,Histone ChIP-Seq qPCR Analyzer,1,6311
2018-02-08,specklestar,Reduction of Speckle Data from BTA 6-m Telescope,1,6312
2018-02-09,BSPADATA,Bayesian Proposal to Fit Spatial Econometric Models,1,6313
2018-02-09,Dykstra,Quadratic Programming using Cyclic Projections,1,6314
2018-02-09,facilitation,A C++ Framework for Plant-Plant Interaction IBMs,1,6315
2018-02-09,likeLTD,Tools to Evaluate DNA Profile Evidence,1,6316
2018-02-09,LSDinterface,Reading LSD Results (.res) Files,1,6317
2018-02-09,NCutYX,"Clustering of Omics Data of Multiple Types with a Multilayer
Network Representation",1,6318
2018-02-09,npcopTest,Non Parametric Test for Detecting Changes in the Copula,1,6319
2018-02-09,oxcAAR,Interface to 'OxCal' Radiocarbon Calibration,1,6320
2018-02-09,sme,Smoothing-Splines Mixed-Effects Models,1,6321
2018-02-09,vote,Election Vote Counting,1,6322
2018-02-10,dataonderivatives,Easily Source Publicly Available Data on Derivatives,1,6323
2018-02-10,support.BWS,"Basic Functions for Supporting an Implementation of Best-Worst
Scaling",1,6324
2018-02-11,distrom,Distributed Multinomial Regression,1,6325
2018-02-11,estimability,Tools for Assessing Estimability of Linear Predictions,1,6326
2018-02-11,HDoutliers,"Leland Wilkinson's Algorithm for Detecting Multidimensional
Outliers",1,6327
2018-02-11,lakemorpho,Lake Morphometry Metrics,1,6328
2018-02-11,pheno2geno,"High-Throughput Generation of Genetic Markers and Maps from
Molecular Phenotypes for Crosses Between Inbred Strains",1,6329
2018-02-11,rphast,Interface to 'PHAST' Software for Comparative Genomics,1,6330
2018-02-11,snappier,Compress and Decompress 'Snappy' Encoded Data,1,6331
2018-02-11,textir,Inverse Regression for Text Analysis,1,6332
2018-02-12,basicspace,Recovering a Basic Space from Issue Scales,1,6333
2018-02-12,gamm4.test,"Comparing Nonlinear Curves and Surface Estimations by
Semiparametric Methods",1,6334
2018-02-12,gglorenz,Plotting Lorenz Curve with the Blessing of 'ggplot2',1,6335
2018-02-12,GUniFrac,Generalized UniFrac Distances,1,6336
2018-02-12,Lavash,Lava Estimation for the Sum of Sparse and Dense Signals,1,6337
2018-02-12,npmlda,Nonparametric Models for Longitudinal Data,1,6338
2018-02-12,Pomic,Pattern Oriented Modelling Information Criterion,1,6339
2018-02-12,scoring,Proper Scoring Rules,1,6340
2018-02-12,shinyalert,Easily Create Pretty Popup Messages (Modals) in 'Shiny',1,6341
2018-02-12,shinyKGode,"An Interactive Application for ODE Parameter Inference Using
Gradient Matching",1,6342
2018-02-12,wnominate,Multidimensional Vote Scaling Software,1,6343
2018-02-13,EMMIXskew,The EM Algorithm and Skew Mixture Distribution,1,6344
2018-02-13,epinet,Epidemic/Network-Related Tools,1,6345
2018-02-13,fishdata,A Small Collection of Fish Population Datasets,1,6346
2018-02-13,heavy,Robust Estimation Using Heavy-Tailed Distributions,1,6347
2018-02-13,inferr,Inferential Statistics,1,6348
2018-02-13,librarysnapshot,"Library Snapshot for Packages and Dependencies in Use by Current
Session",1,6349
2018-02-13,mixture,Finite Gaussian Mixture Models for Clustering and Classification,1,6350
2018-02-13,mopa,Species Distribution MOdeling with Pseudo-Absences,1,6351
2018-02-13,optimsimplex,R Port of the 'Scilab' Optimsimplex Module,1,6352
2018-02-13,pdmod,"Proximal/Distal Modeling Framework for Pavlovian Conditioning
Phenomena",1,6353
2018-02-13,RmecabKo,An 'Rcpp' Interface for Eunjeon Project,1,6354
2018-02-13,SIS,Sure Independence Screening,1,6355
2018-02-13,TexExamRandomizer,Personalizes and Randomizes Exams Written in 'LaTeX',1,6356
2018-02-14,CorrectedFDR,Correcting False Discovery Rates,1,6357
2018-02-14,EMMIXcskew,Fitting Mixtures of CFUST Distributions,1,6358
2018-02-14,MDMR,Multivariate Distance Matrix Regression,1,6359
2018-02-14,monitoR,Acoustic Template Detection in R,1,6360
2018-02-14,neldermead,R Port of the 'Scilab' Neldermead Module,1,6361
2018-02-14,PPtreeViz,Projection Pursuit Classification Tree Visualization,1,6362
2018-02-14,spTest,Nonparametric Hypothesis Tests of Isotropy and Symmetry,1,6363
2018-02-14,ssrm.logmer,"Sample Size Determination for Longitudinal Designs with Binary
Outcome",1,6364
2018-02-14,stpp,"Space-Time Point Pattern Simulation, Visualisation and Analysis",1,6365
2018-02-14,TurtleGraphics,Turtle Graphics,1,6366
2018-02-15,clust.bin.pair,Statistical Methods for Analyzing Clustered Matched Pair Data,1,6367
2018-02-15,micropan,Microbial Pan-Genome Analysis,1,6368
2018-02-15,nscancor,Non-Negative and Sparse CCA,1,6369
2018-02-15,ratesci,"Confidence Intervals for Comparisons of Binomial or Poisson
Rates",1,6370
2018-02-15,rmetasim,An Individual-Based Population Genetic Simulation Environment,1,6371
2018-02-15,teigen,"Model-Based Clustering and Classification with the Multivariate
t Distribution",1,6372
2018-02-15,vcrpart,"Tree-Based Varying Coefficient Regression for Generalized Linear
and Ordinal Mixed Models",1,6373
2018-02-16,adklakedata,Adirondack Long-Term Lake Data,1,6374
2018-02-16,cnmlcd,Maximum Likelihood Estimation of a Log-Concave Density Function,1,6375
2018-02-16,miscF,Miscellaneous Functions,1,6376
2018-02-16,MST,Multivariate Survival Trees,1,6377
2018-02-16,PakPC2017,Pakistan Population Census 2017,1,6378
2018-02-16,recurse,Computes Revisitation Metrics for Trajectory Data,1,6379
2018-02-16,spider,Species Identity and Evolution in R,1,6380
2018-02-18,biosignalEMG,Tools for Electromyogram Signals (EMG) Analysis,1,6381
2018-02-18,codingMatrices,Alternative Factor Coding Matrices for Linear Model Formulae,1,6382
2018-02-18,githubinstall,A Helpful Way to Install R Packages Hosted on GitHub,1,6383
2018-02-18,imbalance,Preprocessing Algorithms for Imbalanced Datasets,1,6384
2018-02-18,likelihoodAsy,Functions for Likelihood Asymptotics,1,6385
2018-02-18,PottsUtils,Utility Functions of the Potts Models,1,6386
2018-02-18,pryr,Tools for Computing on the Language,1,6387
2018-02-18,ratios,"Calculating Ratios Between Two Data Sets and Correction for
Adhering Particles on Plants",1,6388
2018-02-19,archdata,Example Datasets from Archaeological Research,1,6389
2018-02-19,colorhcplot,Colorful Hierarchical Clustering Dendrograms,1,6390
2018-02-19,confSAM,"Estimates and Bounds for the False Discovery Proportion, by
Permutation",1,6391
2018-02-19,fmriqa,Functional MRI Quality Assurance Routines,1,6392
2018-02-19,IROmiss,Imputation Regularized Optimization Algorithm,1,6393
2018-02-20,CircMLE,Maximum Likelihood Analysis of Circular Data,1,6394
2018-02-20,gvcR,Genotypic Variance Components,1,6395
2018-02-20,idx2r,"Convert Files to and from IDX Format to Vectors, Matrices and
Arrays",1,6396
2018-02-20,InterVA4,Replicate and Analyse 'InterVA4',1,6397
2018-02-20,knitrProgressBar,Provides Progress Bars in 'knitr',1,6398
2018-02-20,LLM,Logit Leaf Model Classifier for Binary Classification,1,6399
2018-02-20,measuRing,"Detection and Control of Tree-Ring Widths on Scanned Image
Sections",1,6400
2018-02-20,meetupapi,Access 'Meetup' API,1,6401
2018-02-20,naivereg,"Nonparametric Additive Instrumental Variable Estimator: A Group
Shrinkage Estimation Perspective",1,6402
2018-02-20,reinsureR,Reinsurance Treaties Application,1,6403
2018-02-20,sNPLS,NPLS Regression with L1 Penalization,1,6404
2018-02-20,SpatPCA,Regularized Principal Component Analysis for Spatial Data,1,6405
2018-02-21,chunkR,Read Tables in Chunks,1,6406
2018-02-21,FlexGAM,Generalized Additive Models with Flexible Response Functions,1,6407
2018-02-21,ivprobit,Instrumental Variables Probit Model,1,6408
2018-02-21,oasis,"Multiple Sclerosis Lesion Segmentation using Magnetic Resonance
Imaging (MRI)",1,6409
2018-02-21,phyloTop,Calculating Topological Properties of Phylogenies,1,6410
2018-02-21,rroad,Road Condition Analysis,1,6411
2018-02-21,timeDate,Rmetrics - Chronological and Calendar Objects,1,6412
2018-02-21,VeryLargeIntegers,Store and Operate with Arbitrarily Large Integers,1,6413
2018-02-22,braQCA,"Bootstrapped Robustness Assessment for Qualitative Comparative
Analysis",1,6414
2018-02-22,colmozzie,Dengue Cases and Climate Variables in Colombo Sri Lanka,1,6415
2018-02-22,DGM,Dynamic Graphical Models,1,6416
2018-02-22,irtreliability,Item Response Theory Reliability,1,6417
2018-02-22,lassopv,Nonparametric P-Value Estimation for Predictors in Lasso,1,6418
2018-02-22,RCRnorm,"An Integrated Regression Model for Normalizing 'NanoString
nCounter' Data",1,6419
2018-02-22,VTrack,"A Collection of Tools for the Analysis of Remote Acoustic
Telemetry Data",1,6420
2018-02-22,wbsts,Multiple Change-Point Detection for Nonstationary Time Series,1,6421
2018-02-23,bea.R,Bureau of Economic Analysis API,1,6422
2018-02-23,clespr,Composite Likelihood Estimation for Spatial Data,1,6423
2018-02-23,dynamo,Fit a Stochastic Dynamical Array Model to Array Data,1,6424
2018-02-23,intamapInteractive,Interactive Add-on Functionality for 'intamap',1,6425
2018-02-23,multfisher,Optimal Exact Tests for Multiple Binary Endpoints,1,6426
2018-02-23,neat,Efficient Network Enrichment Analysis Test,1,6427
2018-02-23,PropCIs,Various Confidence Interval Methods for Proportions,1,6428
2018-02-23,tkRplotR,Display Resizable Plots,1,6429
2018-02-25,EDMeasure,Energy-Based Dependence Measures,1,6430
2018-02-25,nzpullover,Driving Offences in New Zealand Between 2009 and 2016,1,6431
2018-02-25,Rcssplot,Styling of Graphics using Cascading Style Sheets,1,6432
